,pattern,sum_diffs,match_1_piece_title,match_2_piece_title,match_1_part,match_2_part,match_1_start_measure,match_2_start_measure,match_1_end_measure,match_2_end_measure
3337,"(-3, 1, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,74,65,75,67
3351,"(-3, 1, -2, -2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Superius],[Superius],23,25,24,27
3355,"(-3, 1, -2, -2, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],PrimusSuperius,23,20,24,22
3386,"(-3, 1, -2, -2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,35,3,36,4
3411,"(-3, 1, -2, -2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Superius],PrimusSuperius,25,20,27,22
3414,"(-3, 1, -2, -2, 2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,26,9,27,10
3427,"(-3, 1, -2, 1, 1)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Contratenor],40,87,41,88
3429,"(-3, 1, -2, 1, 1)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Bassus],40,8,41,10
3431,"(-3, 1, -2, 1, 1)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Bassus],87,8,88,10
3451,"(-3, 1, -2, 1, 2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Contratenor],[Superius],57,95,58,96
3452,"(-3, 1, -2, 1, 2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Contratenor],[Contratenor],57,2,58,3
3455,"(-3, 1, -2, 1, 2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Contratenor],95,2,96,3
3467,"(-3, 1, 1, 1, 2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Contratenor],[Superius],53,4,54,6
3476,"(-3, 1, 1, 1, 2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],4,25,6,26
3492,"(-3, 1, 4, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Bassus],128,76,130,77
3494,"(-3, 2, -3, -3, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Superius],[Contratenor],15,54,16,56
3500,"(-3, 2, -3, 2, -2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Contratenor],23,23,24,24
3508,"(-3, 2, -3, 2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,44,65,45,66
3511,"(-3, 2, -3, 2, 2)",0.9166666666666667,Missa O gente brunette: Gloria,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],55,77,56,78
3521,"(-3, 2, -3, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],SecundusTenor,77,47,78,48
3548,"(-3, 2, -2, -3, 2)",0.75,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Superius],[Contratenor],15,33,16,34
3550,"(-3, 2, -2, -3, 2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Superius],[Contratenor],15,54,16,56
3586,"(-3, 2, -2, -3, 3)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,24,12,25,14
3648,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Superius],[Tenor],33,81,34,82
3649,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Superius],[Tenor],33,103,34,104
3650,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Superius],[Tenor],33,105,34,106
3651,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Superius],[Tenor],33,109,34,109
3660,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Sanctus,[Superius],[Contratenor],33,40,34,41
3661,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Sanctus,[Superius],[Contratenor],33,44,34,45
3662,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Sanctus,[Superius],[Contratenor],33,78,34,79
3672,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Gloria,Missa O gente brunette: Agnus Dei,[Superius],Contratenor,33,57,34,58
3673,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Agnus Dei,[Superius],PrimusTenor,33,5,34,6
3804,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Superius],[Contratenor],70,38,71,40
3823,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Contratenor],114,82,115,83
3825,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],114,31,115,32
3826,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],114,44,115,45
3827,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],114,54,115,55
3829,"(-3, 2, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],114,103,115,104
3830,"(-3, 2, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],114,105,115,106
3833,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Bassus],114,74,115,75
3834,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Bassus],114,80,115,81
3835,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Bassus],114,82,115,83
3836,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Superius],[Contratenor],114,27,115,28
3839,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Superius],[Contratenor],114,39,115,40
3854,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Superius],PrimusTenor,114,65,115,67
3862,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],128,103,129,104
3863,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],128,105,129,106
3865,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Tenor],128,116,129,118
3884,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Superius],Contratenor,128,36,129,37
3892,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Tenor],82,54,83,55
3898,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Bassus],82,74,83,75
3899,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Bassus],82,80,83,81
3900,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Bassus],82,82,83,83
3901,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],82,27,83,28
3904,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],82,39,83,40
3911,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,82,13,83,14
3919,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,82,65,83,67
3939,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],92,84,93,85
3940,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],92,51,93,53
3952,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],31,44,32,45
3961,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],31,82,32,83
3972,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,31,13,32,14
3990,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],44,82,45,83
4001,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,44,13,45,14
4016,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],54,74,55,75
4017,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],54,80,55,81
4018,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],54,82,55,83
4019,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],54,27,55,28
4022,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],54,39,55,40
4029,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],PrimusSuperius,54,13,55,14
4037,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],PrimusTenor,54,65,55,67
4041,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],81,109,82,109
4050,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],81,40,82,41
4051,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],81,44,82,45
4052,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],81,78,82,79
4055,"(-3, 2, -2, -2, -2)",0.16666666666666669,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Bassus],81,71,82,71
4062,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,81,57,82,58
4063,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],PrimusTenor,81,5,82,6
4066,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],103,105,104,106
4067,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],103,109,104,109
4071,"(-3, 2, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],103,82,104,83
4076,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],103,40,104,41
4088,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,103,57,104,58
4092,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Tenor],105,109,106,109
4096,"(-3, 2, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Tenor],[Bassus],105,82,106,83
4101,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],105,40,106,41
4113,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,105,57,106,58
4125,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],109,40,109,41
4126,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],109,44,109,45
4127,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Tenor],[Contratenor],109,78,109,79
4137,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,109,57,109,58
4138,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],PrimusTenor,109,5,109,6
4159,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,116,36,118,37
4164,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Bassus],[Bassus],74,80,75,81
4165,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Bassus],[Bassus],74,82,75,83
4166,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],74,27,75,28
4169,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],74,39,75,40
4176,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusSuperius,74,13,75,14
4184,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,74,65,75,67
4186,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Bassus],[Bassus],80,82,81,83
4187,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],80,27,81,28
4190,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],80,39,81,40
4197,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusSuperius,80,13,81,14
4205,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,80,65,81,67
4207,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],82,27,83,28
4210,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],82,39,83,40
4225,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,82,65,83,67
4229,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],27,39,28,40
4236,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,27,13,28,14
4244,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,27,65,28,67
4287,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusSuperius,39,13,40,14
4295,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,39,65,40,67
4297,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],40,44,41,45
4298,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],40,78,41,79
4308,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,40,57,41,58
4309,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,40,5,41,6
4312,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],44,78,45,79
4315,"(-3, 2, -2, -2, -2)",0.16666666666666669,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],44,71,45,71
4322,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,44,57,45,58
4323,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,44,5,45,6
4328,"(-3, 2, -2, -2, -2)",0.16666666666666669,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Bassus],78,71,79,71
4335,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,78,57,79,58
4336,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,78,5,79,6
4339,"(-3, 2, -2, -2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Contratenor],[Tenor],84,51,85,53
4368,"(-3, 2, -2, -2, -2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],Contratenor,71,57,71,58
4369,"(-3, 2, -2, -2, -2)",0.16666666666666669,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],PrimusTenor,71,5,71,6
4379,"(-3, 2, -2, -2, -2)",1.0,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,PrimusSuperius,PrimusTenor,13,65,14,67
4411,"(-3, 2, -2, -2, -2)",0.5,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,Contratenor,PrimusTenor,57,5,58,6
4461,"(-3, 2, -2, -2, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Contratenor],Contratenor,24,12,25,14
4464,"(-3, 2, -2, -2, 2)",0.5,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Superius],[Tenor],48,12,49,14
4516,"(-3, 2, -2, -2, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,74,12,76,14
4519,"(-3, 2, -2, -2, 2)",0.75,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Superius],[Contratenor],15,33,16,34
4529,"(-3, 2, -2, -2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Superius],PrimusSuperius,19,11,21,12
4566,"(-3, 2, -2, -2, 3)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Tenor],24,79,25,80
4572,"(-3, 2, -2, -2, 3)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Contratenor],[Tenor],24,24,25,25
4574,"(-3, 2, -2, -2, 3)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Contratenor],[Tenor],24,79,25,80
4581,"(-3, 2, -2, -2, 3)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Tenor],24,79,25,80
4605,"(-3, 2, -2, -2, 3)",0.5,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,PrimusSuperius,PrimusSuperius,11,54,12,56
4610,"(-3, 2, -2, -2, 4)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Tenor],24,79,25,80
4612,"(-3, 2, -2, -2, 4)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Contratenor],[Tenor],24,24,25,25
4613,"(-3, 2, -2, -2, 4)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Contratenor],[Tenor],24,79,25,80
4615,"(-3, 2, -2, -2, 4)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Tenor],24,79,25,80
4636,"(-3, 2, -2, 2, 2)",1.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,55,4,56,5
4640,"(-3, 2, -2, 3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],20,22,21,23
4684,"(-3, 2, 1, -2, -2)",0.75,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,Contratenor,SecundusTenor,49,48,50,49
4689,"(-3, 2, 1, 1, -3)",0.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Tenor],102,26,104,28
4694,"(-3, 2, 1, 1, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Superius],[Tenor],3,26,4,28
4733,"(-3, 2, 1, 2, -2)",0.0,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Superius],17,34,18,35
4739,"(-3, 2, 1, 2, -2)",0.6666666666666667,Missa O gente brunette: Gloria,Missa O gente brunette: Credo,[Tenor],[Contratenor],17,113,18,115
4766,"(-3, 2, 1, 2, -2)",0.6666666666666667,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Superius],[Contratenor],34,113,35,115
4798,"(-3, 2, 1, 2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Contratenor],9,69,10,70
4819,"(-3, 2, 1, 2, -2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Credo,[Contratenor],[Bassus],69,111,70,112
4842,"(-3, 2, 1, 2, -2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Sanctus,[Bassus],[Contratenor],111,2,112,3
4851,"(-3, 2, 1, 2, -2)",0.0,Missa O gente brunette: Sanctus,Missa O gente brunette: Agnus Dei,[Bassus],Contratenor,76,9,77,10
4859,"(-3, 2, 2, -4, 4)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Contratenor],PrimusTenor,123,25,124,26
4881,"(-3, 2, 2, -3, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Sanctus,[Bassus],[Bassus],32,77,33,79
4890,"(-3, 2, 2, -3, -2)",0.6666666666666667,Missa O gente brunette: Sanctus,Missa O gente brunette: Sanctus,[Bassus],[Bassus],6,77,7,79
4899,"(-3, 2, 2, -3, -2)",0.75,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,Contratenor,SecundusTenor,49,48,50,49
4900,"(-3, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Superius],19,22,20,23
4901,"(-3, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],19,23,20,24
4902,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Contratenor],19,69,20,69
4904,"(-3, 2, 2, -3, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Tenor],19,78,20,79
4906,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],Contratenor,19,18,20,19
4907,"(-3, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],Bassus,19,48,20,49
4908,"(-3, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Kyrie,[Superius],[Tenor],22,23,23,24
4909,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Contratenor],22,69,23,69
4911,"(-3, 2, 2, -3, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Tenor],22,78,23,79
4913,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],Contratenor,22,18,23,19
4914,"(-3, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Superius],Bassus,22,48,23,49
4915,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Contratenor],23,69,24,69
4917,"(-3, 2, 2, -3, 2)",0.5,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Tenor],[Tenor],23,78,24,79
4919,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Tenor],Contratenor,23,18,24,19
4920,"(-3, 2, 2, -3, 2)",0.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Agnus Dei,[Tenor],Bassus,23,48,24,49
4925,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Contratenor],Bassus,69,48,69,49
4932,"(-3, 2, 2, -3, 2)",0.5,Missa O gente brunette: Credo,Missa O gente brunette: Agnus Dei,[Tenor],Bassus,78,48,79,49
4935,"(-3, 2, 2, -3, 2)",1.0,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,Contratenor,Bassus,18,48,19,49
4962,"(-3, 2, 2, -2, -3)",0.75,Missa O gente brunette: Agnus Dei,Missa O gente brunette: Agnus Dei,Contratenor,SecundusTenor,49,48,50,49
4972,"(-3, 2, 2, -2, -2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Credo,[Superius],[Contratenor],28,28,29,29
4999,"(-3, 2, 2, -2, -2)",1.0,Missa O gente brunette: Kyrie,Missa O gente brunette: Sanctus,[Contratenor],[Contratenor],10,7,11,8
5035,"(-3, 2, 2, -2, -2)",1.0,Missa O gente brunette: Gloria,Missa O gente brunette: Gloria,[Contratenor],[Contratenor],3,64,5,66
