,pattern,sum_diffs,match_1_piece_title,match_2_piece_title,match_1_part,match_2_part,match_1_start_measure,match_2_start_measure,match_1_end_measure,match_2_end_measure
49472,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,138,278,139,279
49489,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Altus,Bassus,66,73,67,74
49495,"(-2, 2, -2, -2, -3, 2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Altus,66,146,67,147
49496,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Bassus,66,72,67,73
49498,"(-2, 2, -2, -2, -3, 2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Bassus,66,141,67,142
49524,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,278,6,279,8
49529,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,278,133,279,135
49530,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,278,173,279,174
49532,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,278,278,279,279
49547,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,6,133,8,135
49548,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,6,173,8,174
49550,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,6,278,8,279
49606,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,22,32,23,33
49607,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Bassus,22,23,23,24
49614,"(-2, 2, -2, -2, -3, 2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Bassus,Altus,73,146,74,147
49615,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Bassus,Bassus,73,72,74,73
49617,"(-2, 2, -2, -2, -3, 2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Bassus,Bassus,73,141,74,142
49623,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,133,173,135,174
49625,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,133,278,135,279
49637,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,173,278,174,279
49671,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,130,130,131,131
49674,"(-2, 2, -2, -2, -3, 2)",0.75,Missa Ave Maria: Sanctus,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],130,70,131,71
49678,"(-2, 2, -2, -2, -3, 2)",1.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,146,72,147,73
49680,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,146,141,147,142
49687,"(-2, 2, -2, -2, -3, 2)",1.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Bassus,Bassus,72,141,73,142
49695,"(-2, 2, -2, -2, -3, 2)",0.25,Missa Ave Maria: Sanctus,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],130,70,131,71
49707,"(-2, 2, -2, -2, -3, 2)",0.5,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,38,38,39,39
49711,"(-2, 2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Altus,Bassus,32,23,33,24
49778,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Bassus,Sup[erius],25,266,27,268
49797,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Bassus,25,81,27,83
49804,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Kyrie,Ave Maria,Bassus,Tenor,25,73,27,75
49814,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,23,23,25,25
49856,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,96,101,98,103
49863,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],96,66,98,68
49890,"(-2, 2, -2, -2, -2, -2)",0.9166666666666667,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Altus,96,131,98,132
49892,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],119,127,121,129
49902,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,119,136,121,138
49943,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,127,136,129,138
50023,"(-2, 2, -2, -2, -2, -2)",0.75,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Altus,Sup[erius],11,10,13,11
50041,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Altus,11,80,13,82
50171,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],101,66,103,68
50198,"(-2, 2, -2, -2, -2, -2)",0.9166666666666667,Missa Ave Maria: Gloria,Ave Maria,Tenor,Altus,101,131,103,132
50239,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Sup[erius],76,236,77,237
50244,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Altus,76,249,77,250
50246,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,76,240,77,241
50347,"(-2, 2, -2, -2, -2, -2)",0.75,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Sup[erius],Altus,10,80,11,82
50415,"(-2, 2, -2, -2, -2, -2)",0.9166666666666667,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Altus,66,131,68,132
50421,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,236,249,237,250
50423,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Tenor,236,240,237,241
50462,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Sup[erius],Bassus,266,81,268,83
50469,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Tenor,266,73,268,75
50487,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Altus,Bassus,9,81,10,83
50494,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Ave Maria,Altus,Tenor,9,73,10,75
50543,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,249,240,250,241
50616,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Bassus,Bassus,263,81,265,83
50749,"(-2, 2, -2, -2, -2, -2)",1.0,Missa Ave Maria: Sanctus,Ave Maria,Tenor,Tenor,20,73,22,75
50780,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],76,80,78,82
50781,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,76,78,78,80
50785,"(-2, 2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,80,78,82,80
50856,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],7,38,8,39
50866,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,7,38,8,39
50913,"(-2, 2, -2, -2, -2, 2)",0.6666666666666667,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,47,176,48,177
50956,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],61,89,63,90
50958,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],61,138,63,139
50962,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Tenor,61,28,63,29
50963,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Tenor,61,92,63,93
50968,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Sup[erius],61,80,63,81
50972,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Sup[erius],61,278,63,279
50973,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Altus,61,6,63,8
50978,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Tenor,61,178,63,179
50981,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,61,33,63,34
50983,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,61,80,63,81
50984,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,61,133,63,135
50985,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,61,173,63,174
50988,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,61,278,63,279
51016,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Kyrie,Ave Maria,Sup[erius],Bassus,61,139,63,140
51018,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Altus,79,39,80,40
51020,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Altus,79,81,80,82
51022,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Tenor,79,75,80,76
51023,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Bassus,79,43,80,44
51024,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Bassus,79,49,80,50
51032,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Altus,79,66,80,67
51054,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,79,73,80,74
51059,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,79,196,80,197
51065,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Altus,79,146,80,147
51069,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Bassus,79,72,80,73
51072,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Bassus,79,141,80,142
51078,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,79,43,80,44
51081,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,79,87,80,88
51086,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,79,41,80,42
51113,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Sup[erius],8,225,9,226
51123,"(-2, 2, -2, -2, -2, 2)",0.6666666666666667,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Bassus,8,22,9,23
51134,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Sup[erius],8,134,9,135
51148,"(-2, 2, -2, -2, -2, 2)",0.6666666666666667,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,8,32,9,33
51150,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,8,73,9,74
51153,"(-2, 2, -2, -2, -2, 2)",0.6666666666666667,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Bassus,8,23,9,24
51161,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Altus,39,81,40,82
51163,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,39,75,40,76
51164,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,39,43,40,44
51165,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,39,49,40,50
51173,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Altus,39,66,40,67
51195,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Bassus,39,73,40,74
51200,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Bassus,39,196,40,197
51206,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Altus,39,146,40,147
51210,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Bassus,39,72,40,73
51213,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Bassus,39,141,40,142
51219,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,39,43,40,44
51222,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,39,87,40,88
51227,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Bassus,39,41,40,42
51300,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,81,75,82,76
51301,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,81,43,82,44
51302,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,81,49,82,50
51310,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Altus,81,66,82,67
51332,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Bassus,81,73,82,74
51337,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Bassus,81,196,82,197
51343,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Altus,81,146,82,147
51347,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Bassus,81,72,82,73
51350,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Bassus,81,141,82,142
51356,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,81,43,82,44
51359,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,81,87,82,88
51364,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Bassus,81,41,82,42
51434,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Tenor,Bassus,75,43,76,44
51435,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Tenor,Bassus,75,49,76,50
51443,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Tenor,Altus,75,66,76,67
51465,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Tenor,Bassus,75,73,76,74
51470,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Tenor,Bassus,75,196,76,197
51476,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Tenor,Altus,75,146,76,147
51480,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Tenor,Bassus,75,72,76,73
51483,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Tenor,Bassus,75,141,76,142
51489,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Tenor,Altus,75,43,76,44
51492,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Tenor,Altus,75,87,76,88
51497,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Tenor,Bassus,75,41,76,42
51500,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,43,49,44,50
51508,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Bassus,Altus,43,66,44,67
51530,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Bassus,Bassus,43,73,44,74
51535,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Bassus,Bassus,43,196,44,197
51541,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Altus,43,146,44,147
51545,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Bassus,43,72,44,73
51548,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Bassus,43,141,44,142
51554,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,43,43,44,44
51557,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,43,87,44,88
51562,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Bassus,43,41,44,42
51572,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Bassus,Altus,49,66,50,67
51594,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Bassus,Bassus,49,73,50,74
51599,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Bassus,Bassus,49,196,50,197
51605,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Altus,49,146,50,147
51609,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Bassus,49,72,50,73
51612,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Bassus,Bassus,49,141,50,142
51618,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,49,43,50,44
51621,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,49,87,50,88
51626,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Bassus,49,41,50,42
51696,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Altus,7,4,9,6
51738,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],7,34,9,36
51739,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],7,36,9,38
51748,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,7,34,9,36
51749,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,7,36,9,38
51771,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,59,6,60,8
51782,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,59,133,60,135
51814,"(-2, 2, -2, -2, -2, 2)",1.0,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,59,139,60,140
51816,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],89,138,90,139
51820,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,89,28,90,29
51821,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,89,92,90,93
51826,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],89,80,90,81
51830,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],89,278,90,279
51831,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,89,6,90,8
51836,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,89,178,90,179
51839,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,89,33,90,34
51841,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,89,80,90,81
51842,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,89,133,90,135
51843,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,89,173,90,174
51846,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,89,278,90,279
51874,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,89,139,90,140
51881,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,106,112,108,114
51882,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,106,109,108,111
51883,"(-2, 2, -2, -2, -2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,9,108,10
51884,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,76,108,77
51888,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],106,231,108,232
51925,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,106,83,108,84
51937,"(-2, 2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,138,28,139,29
