,pattern,sum_diffs,match_1_piece_title,match_2_piece_title,match_1_part,match_2_part,match_1_start_measure,match_2_start_measure,match_1_end_measure,match_2_end_measure
18286,"(-2, 2, 2, 2, -3, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,42,39,43
18287,"(-2, 2, 2, 2, -3, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,47,39,49
18293,"(-2, 2, 2, 2, -3, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,42,47,43,49
18345,"(-2, 2, 2, 2, -3, 2, 2)",0.5,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,45,45,48,48
18365,"(-2, 2, 2, 2, -3, 2, 2)",0.0,Ave Maria,Ave Maria,[Superius],[Superius],44,46,47,49
18367,"(-2, 2, 2, 2, -3, 2, 2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,44,45,47,49
18371,"(-2, 2, 2, 2, -3, 2, 2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,46,45,49,49
18379,"(-2, 2, 2, 2, -3, 2, 2)",0.0,Ave Maria,Ave Maria,Bassus,Bassus,44,46,47,49
18414,"(-2, 2, 2, 2, -2, -3, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],148,59,150,61
18463,"(-2, 2, 2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,122,130,123,131
18476,"(-2, 2, 2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Sup[erius],122,12,123,13
18491,"(-2, 2, 2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Sup[erius],130,12,131,13
18511,"(-2, 2, 2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,143,145,145,147
18642,"(-2, 2, 2, 2, -2, -2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],148,59,150,61
18665,"(-2, 2, 2, 2, -2, 1, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,42,39,43
18666,"(-2, 2, 2, 2, -2, 1, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,47,39,49
18670,"(-2, 2, 2, 2, -2, 1, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,42,47,43,49
18677,"(-2, 2, 2, 2, -2, 1, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Sup[erius],Tenor,60,63,61,64
18680,"(-2, 2, 2, 2, -2, 2, -3)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,42,39,43
18681,"(-2, 2, 2, 2, -2, 2, -3)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,47,39,49
18686,"(-2, 2, 2, 2, -2, 2, -3)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,42,47,43,49
18701,"(-2, 2, 2, 2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,42,39,43
18702,"(-2, 2, 2, 2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,47,39,49
18710,"(-2, 2, 2, 2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,42,47,43,49
18727,"(-2, 2, 2, 2, -2, 2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Sup[erius],Tenor,60,63,61,64
18757,"(-2, 2, 2, 2, 1, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,78,74,80,76
18767,"(-2, 2, 2, 2, 1, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Sup[erius],78,62,80,64
18771,"(-2, 2, 2, 2, 1, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Tenor,Altus,25,32,27,34
18773,"(-2, 2, 2, 2, 1, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Tenor,Bassus,25,41,27,42
18790,"(-2, 2, 2, 2, 1, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],74,62,76,64
18803,"(-2, 2, 2, 2, 1, 2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,32,41,34,42
18847,"(-2, 2, 2, 2, 2, -2, -3)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Sup[erius],46,53,47,54
18928,"(-2, 2, 2, 2, 2, -2, -3)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,150,28,151,30
18937,"(-2, 2, 2, 2, 2, -2, -3)",0.25,Missa Ave Maria: Sanctus,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],145,70,146,72
18938,"(-2, 2, 2, 2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Sup[erius],46,53,47,54
19039,"(-2, 2, 2, 2, 2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,150,28,151,30
19068,"(-2, 2, 2, 2, 2, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,145,140,146,141
19079,"(-2, 2, 2, 2, 2, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,102,112,104,114
19085,"(-2, 2, 2, 2, 2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,78,74,80,76
19097,"(-2, 2, 2, 2, 2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Sup[erius],78,62,80,64
19101,"(-2, 2, 2, 2, 2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Tenor,Altus,25,32,27,34
19103,"(-2, 2, 2, 2, 2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Tenor,Bassus,25,41,27,42
19124,"(-2, 2, 2, 2, 2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],74,62,76,64
19139,"(-2, 2, 2, 2, 2, 2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,32,41,34,42
19195,"(-2, 2, 2, 2, 2, 2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,145,140,147,142
19217,"(-2, 2, 3, -2, -2, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,98,108,99,109
19226,"(-2, 2, 3, -2, -2, -2, -2)",0.0,Ave Maria,Ave Maria,[Superius],[Superius],113,121,116,124
19227,"(-2, 2, 3, -2, -2, -2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,113,116,116,119
19228,"(-2, 2, 3, -2, -2, -2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,113,124,116,127
19229,"(-2, 2, 3, -2, -2, -2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,121,116,124,119
19230,"(-2, 2, 3, -2, -2, -2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,121,124,124,127
19231,"(-2, 2, 3, -2, -2, -2, -2)",0.0,Ave Maria,Ave Maria,Tenor,Tenor,116,124,119,127
19232,"(-2, 2, 3, -2, 1, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,33,41,35,43
19242,"(-2, 3, -2, -3, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,96,101,98,103
19243,"(-2, 3, -2, -3, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],96,66,98,68
19251,"(-2, 3, -2, -3, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],101,66,103,68
19284,"(-2, 3, -2, -3, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],76,80,78,82
19285,"(-2, 3, -2, -3, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,76,78,78,80
19286,"(-2, 3, -2, -3, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,80,78,82,80
19287,"(-2, 3, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,145,140,146,141
19288,"(-2, 3, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,145,144,146,146
19289,"(-2, 3, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,145,139,146,141
19291,"(-2, 3, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Altus,140,144,141,146
19292,"(-2, 3, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,140,139,141,141
19294,"(-2, 3, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,144,139,146,141
19309,"(-2, 3, -2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,23,23,25,25
19371,"(-2, 3, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,96,101,98,103
19373,"(-2, 3, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],96,66,98,68
19415,"(-2, 3, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],101,66,103,68
19502,"(-2, 3, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],76,80,78,82
19503,"(-2, 3, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,76,78,78,80
19504,"(-2, 3, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,80,78,82,80
19534,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,96,101,98,103
19535,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],96,66,98,68
19547,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],101,66,103,68
19570,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,236,249,237,250
19571,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Tenor,236,240,237,241
19580,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,249,240,250,241
19622,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],76,80,78,82
19623,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,76,78,78,80
19624,"(-2, 3, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,80,78,82,80
19662,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],7,38,9,40
19701,"(-2, 3, -2, -2, -2, 2, -2)",0.5,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],61,138,63,140
19705,"(-2, 3, -2, -2, -2, 2, -2)",0.5,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Altus,61,6,63,8
19709,"(-2, 3, -2, -2, -2, 2, -2)",0.25,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,61,173,63,175
19749,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Altus,39,81,41,83
19750,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,39,75,41,77
19775,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,81,75,83,77
19854,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Bassus,Bassus,43,73,45,74
19897,"(-2, 3, -2, -2, -2, 2, -2)",0.25,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,138,173,140,175
19898,"(-2, 3, -2, -2, -2, 2, -2)",0.25,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Bassus,138,278,140,280
19993,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,22,32,24,34
20010,"(-2, 3, -2, -2, -2, 2, -2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,133,278,135,280
20022,"(-2, 3, -2, -2, -2, 2, -2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Bassus,Bassus,173,278,175,280
20045,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],101,116,104,119
20046,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,101,111,104,114
20050,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,101,119,104,122
20055,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,116,111,119,114
20059,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,116,119,119,122
20067,"(-2, 3, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,111,119,114,122
20122,"(-2, 3, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],231,82,232,84
20135,"(-2, 3, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Credo,Ave Maria,Tenor,Tenor,69,89,72,91
20146,"(-2, 3, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],97,130,99,132
20148,"(-2, 3, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,97,107,99,109
20150,"(-2, 3, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,97,130,99,132
20156,"(-2, 3, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,130,107,132,109
20158,"(-2, 3, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,130,130,132,132
20164,"(-2, 3, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,101,111,103,113
20171,"(-2, 3, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,107,130,109,132
20217,"(-2, 3, -2, -2, -2, 3, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Altus,Sup[erius],4,34,7,36
20218,"(-2, 3, -2, -2, -2, 3, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Altus,Sup[erius],4,36,7,38
20219,"(-2, 3, -2, -2, -2, 3, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Altus,Bassus,4,34,7,36
20220,"(-2, 3, -2, -2, -2, 3, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Altus,Bassus,4,36,7,38
20229,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],101,116,104,119
20230,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,101,111,104,114
20231,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,101,119,104,122
20236,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,116,111,119,114
20237,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,116,119,119,122
20242,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,111,119,114,122
20251,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],34,36,36,38
20252,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,34,34,36,36
20253,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,34,36,36,38
20254,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,36,34,38,36
20255,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,36,36,38,38
20256,"(-2, 3, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Bassus,Bassus,34,36,36,38
20261,"(-2, 3, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],101,116,104,119
20262,"(-2, 3, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,101,111,104,114
20263,"(-2, 3, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,101,119,104,122
20264,"(-2, 3, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,116,111,119,114
20265,"(-2, 3, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Bassus,116,119,119,122
20266,"(-2, 3, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,111,119,114,122
20269,"(-2, 3, -2, -2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Altus,78,80,80,82
20270,"(-2, 3, -2, -2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Tenor,78,74,80,76
20278,"(-2, 3, -2, -2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,42,40,44
20279,"(-2, 3, -2, -2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,38,48,40,49
20288,"(-2, 3, -2, -2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,80,74,82,76
20297,"(-2, 3, -2, -2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,42,48,44,49
20315,"(-2, 3, -2, 2, -3, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,35,35,37,37
20319,"(-2, 3, -2, 2, -3, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,37,37,39,39
20330,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],6,6,8,8
20339,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Sup[erius],4,6,6,8
20341,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Altus,4,4,6,6
20346,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Altus,4,4,6,6
20354,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Altus,6,4,8,6
20359,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Sup[erius],Altus,6,4,8,6
20374,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],8,35,10,37
20376,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,8,35,10,37
20382,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Altus,4,4,6,6
20394,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Altus,Sup[erius],10,33,12,35
20439,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,35,35,37,37
20442,"(-2, 3, -2, 2, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Bassus,37,37,39,39
20458,"(-2, 4, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],6,6,8,8
20462,"(-2, 4, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Sup[erius],4,6,6,8
20463,"(-2, 4, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Altus,4,4,6,6
20466,"(-2, 4, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Altus,4,4,6,6
20472,"(-2, 4, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Altus,6,4,8,6
20475,"(-2, 4, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Sup[erius],Altus,6,4,8,6
20478,"(-2, 4, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Altus,4,4,6,6
20511,"(-2, 4, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,96,101,98,103
20512,"(-2, 4, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],96,66,98,68
20539,"(-2, 4, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],101,66,103,68
20569,"(-2, 4, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],76,80,78,82
20570,"(-2, 4, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,76,78,78,80
20572,"(-2, 4, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,80,78,82,80
20575,"(-2, 4, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,112,109,113,110
20576,"(-2, 4, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],112,231,113,232
20580,"(-2, 4, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],112,82,113,84
20583,"(-2, 4, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,112,137,113,139
20584,"(-2, 4, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],109,231,110,232
20588,"(-2, 4, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Tenor,Sup[erius],109,82,110,84
20591,"(-2, 4, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Bassus,109,137,110,139
20595,"(-2, 4, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],231,82,232,84
